calltime,street,crossroad1,crossroad2,geox,geoy,nature,FIRST UNIT DISPATCHED,first Dispatch Time,first unit on the way,first unit there,last unit to leave the scene,primeunit,reptaken,closecode,notes,timeclose,Latitude,Longitude
07/25/2014 22:05:39,714 N 30TH ST,EMORY ST,CLAYTON PL,2330417.5,182809.31,ALERT NOTIFICATION SHOTSPOTTER,720,07/25/2014 22:06:30,07/25/2014 22:06:30,07/25/2014 22:07:26,07/25/2014 22:13:27,326,      ,INFO,"SHOTS FIRED AT 714 N 30TH  ST AT 22:05:09 07/25/2014: 1 ROUND; SHOTSPOTTER FLEX ID 19418. (34.2473850314,-77.9065450997)  [07/25/14 22:05:53 EEB]  {326} possibly pyro  [07/25/14 22:09:48 CVO]  ",07/25/2014 22:14:03,34.24738503,-77.9065451
07/27/2014 18:27:50,617 N 30TH ST,EMORY ST,CLAYTON PL,2330214,182594.92,ALERT NOTIFICATION SHOTSPOTTER,722,07/27/2014 18:28:11,07/27/2014 18:28:15,07/27/2014 18:31:00,07/28/2014 00:29:37,722,722,REPT,"SHOTS FIRED AT 617 N 30TH  ST AT 18:26:23 07/27/2014: 2 ROUNDS; SHOTSPOTTER FLEX ID 19440. (34.2466895018,-77.907140188)  [07/27/14 18:27:56 CSS]  BOLO`D AND TONES ON WPDSO  [07/27/14 18:29:21 JLH]  jarvis johnson...said the jakia bony ...starting shotting at 1083  [07/27/14 18:35:29 BKB]  said he ran from the subject  [07/27/14 18:35:43 BKB]  address 602 n 30 th street is the address where 1083 was at and hots were fired  [07/27/14 18:36:20 BKB]  1083 is now a vester village  [07/27/14 18:36:34 BKB]  subject is his childs mother....was with her boyfriend at the location  [07/27/14 18:37:19 BKB]  said the boyfirend took the 1084 from her and then started trying to shoot at him...subject hakeem durant is the other subj  [07/27/14 18:38:01 BKB]  1084 was a blk 357  [07/27/14 18:38:23 BKB]  HAKEEM DURANT DRIVES WHITE MERCURY SABLE TWO DOOR NO TAGS PER 720  [07/27/14 18:38:44 CSS]  1083 IS AT 1915 COVIL AVE  [07/27/14 18:38:47 BKB]  {720} trying to make contact with hakeem durant`s mother at 702 n 30tth  [07/27/14 18:42:10 CSS]  boloing  [07/27/14 18:43:43 Unit:229]  {720} CFA9900  [07/27/14 18:49:09 CSS]  the cfa9900 tag not related to this call  [07/27/14 18:50:20 Unit:720]  {722} out with vic at 722 colwell  [07/27/14 18:52:59 CSS]  {720} x17 to 722`s x20  [07/27/14 18:53:38 CSS]  victim johnson, jarvis dob 9-16-81 NCID 29555903  [07/27/14 18:56:41 Unit:722]  {720} NEED ON CALL CID TO GIVE ME X21  [07/27/14 19:01:36 JAD]  {720} OUT AT 1917 COLWELL AVE  [07/27/14 19:06:20 JAD]  {723} X17 TO THE GLEN APTS REF LOOKING FOR SUSPECT  [07/27/14 19:07:50 JAD]  resident adv  she lives at 601 n 3oth and it appears a bullet from this incident went through her window and is lodged in her wall....1083 d/c without providing further  [07/27/14 19:29:11 CVO]  {722} CLEAR 1917 COLWELL AVE  [07/27/14 20:17:48 JAD]  {216} CLEAR THE STATION, 10-17 TO MAGS. REF 10-90  [07/27/14 22:18:49 LDW]  ",07/28/2014 00:29:37,34.2466895,-77.90714019
07/28/2014 03:22:39,1012 N 30TH ST,HURST ST,SPAULDING DR,2330453,183719.67,ALERT NOTIFICATION SHOTSPOTTER,326,07/28/2014 03:23:15,07/28/2014 03:23:15,07/28/2014 03:26:18,07/28/2014 03:37:39,326,      ,UTL ,"SHOTS FIRED AT 1012 N 30TH  ST AT 03:22:04 07/28/2014: 1 ROUND; SHOTSPOTTER FLEX ID 19448. (34.2497984858,-77.906795179)  [07/28/14 03:22:44 CMM]  BOLOD EAST  [07/28/14 03:23:17 CMM]  {326} in the area  [07/28/14 03:26:22 JAD]  {326} SPOKE TO 1 INDIVIDUAL TOUGHT IT WAS A FIRECRAKCER  [07/28/14 03:27:36 JAD]  {326} UTL  [07/28/14 03:37:38 JAD]  ",07/28/2014 03:37:41,34.24979849,-77.90679518
07/28/2014 04:38:21,1629 EAST PLZ,WILLARD ST, ,2324015.25,171412.86,ALERT NOTIFICATION SHOTSPOTTER,337,07/28/2014 04:38:44,07/28/2014 04:39:00,07/28/2014 04:42:11,07/28/2014 04:53:23,337,      ,UTL ,"SHOTS FIRED AT 1629 EAST  PLZ AT 04:37:43 07/28/2014: 1 ROUND; SHOTSPOTTER FLEX ID 19449. (34.2169079359,-77.9288644009)  [07/28/14 04:38:39 EEB]  {337} UTL  [07/28/14 04:53:19 JAD]  ",07/28/2014 04:53:24,34.21690794,-77.9288644
08/01/2014 21:07:58,2552 CONFEDERATE DR,ALPINE DR,BATTERY PL,2327792.25,175927.22,ALERT NOTIFICATION SHOTSPOTTER,353,08/01/2014 21:08:33,08/01/2014 21:08:40,08/01/2014 21:12:27,08/01/2014 21:25:56,353,      ,INFO,"SHOTS FIRED AT 2552 CONFEDERATE  DR AT 21:07:01 08/01/2014: 1 ROUND; SHOTSPOTTER FLEX ID 19500. (34.2319144506,-77.9162963867)  [08/01/14 21:08:17 JAD]  {286} getting out on foot  [08/01/14 21:14:10 EEB]  {286} have a unit on foot check behind the over flow lot  [08/01/14 21:18:35 EEB]  {353} foudn pyrotech in the area will be same  [08/01/14 21:25:53 EEB]  ",08/01/2014 21:26:00,34.23191445,-77.91629639
08/01/2014 21:47:46,508 S 14TH ST,GLENN ST,CASTLE ST,2323178.5,176324.45,ALERT NOTIFICATION SHOTSPOTTER,353,08/01/2014 21:48:18,08/01/2014 21:48:39,08/01/2014 21:51:22,08/01/2014 23:11:08,353,353,REPT,"SHOTS FIRED AT 508 S 14TH  ST AT 21:47:04 08/01/2014: 2 ROUNDS; SHOTSPOTTER FLEX ID 19501. (34.229725891,-77.9308555502)  [08/01/14 21:48:10 JAD]  another x83 called in adv 2 shots...lots of people screaming...my x83 ellis,linda 200-7465  [08/01/14 21:48:27 AWA]  x83 thinks someone might of been shot....all she saw was women running from the corner  [08/01/14 21:48:52 AWA]  mny x83 does not want to x25 she was just driving through  [08/01/14 21:49:13 AWA]  {341} CALLED X83 BACK TO OBTAIN FURTHER..X83 COULD NOT PROVIDE ANY X14  [08/01/14 21:53:11 JAD]  {274} HAVE BLOOD OUT HERE GO AHEAD AND CONTACT HOSPITALS  [08/01/14 21:54:34 JAD]  silver bmw  dropped off patiient....at nhrmc  [08/01/14 21:55:54 MRS3]  daisy with special police getting more info...i`m on hold....she adv they were trying to catch up with veh  [08/01/14 21:56:22 MRS3]  {286} x28""  [08/01/14 21:57:12 JAD]  silver lexus   x28  cfb3708  left going towards downtown off of 17th st  [08/01/14 21:57:17 MRS3]  {286} wzp6152  CFB1213  [08/01/14 21:57:38 JAD]  X28 RETURNS TO 1026 S 12TH ST  [08/01/14 21:58:02 CSS]  X28 FROM HOSP POLICE COMES BACK TO   1026 S 12TH ST  [08/01/14 21:58:31 MRS3]  {370} NEED ID AND CID  [08/01/14 22:00:45 JAD]  {286} AMX8537  SC - JDD590  AAA2989  [08/01/14 22:02:12 JAD]  bolo`d on uncw    up506 copies  [08/01/14 22:02:37 MRS3]  bolo`d on wbpd  [08/01/14 22:02:57 SDB]  {341} APPROACHING S 12TH ADDRESS ON FOOT...  [08/01/14 22:03:10 JAD]  {76} BOLO FOR LEXUS ON LAW CHANNELS  [08/01/14 22:03:45 JAD]  ID AND CID ARE X17  [08/01/14 22:04:13 CSS]  {286} X28 NPM5835  BDW6596  [08/01/14 22:04:19 JAD]  ********ZACH WITH WECT AT 791-6681 REQ A 1021************  [08/01/14 22:06:13 PYG]  {341} HOUSE IS BLACKED OUT..NO LIGHTS..NO VEHS  [08/01/14 22:06:26 JAD]  PISL BOLO  [08/01/14 22:09:05 ECO]  {341} subj ducking in and out of sidewalk....about 1/2 block from 1206 s 12th st  [08/01/14 22:14:38 JAD]  BOLO`D VEH ON EAST  [08/01/14 22:14:40 ANL]  {286} WZP6152 - HAS DAMAGE  [08/01/14 22:15:09 JAD]  {78} vic not giving much x14, said short b/m that is suspect..also adv did not know the person that dropped him off at the hospital  [08/01/14 22:16:25 JAD]  {78} patient in room 3 nhrmc  [08/01/14 22:16:54 JAD]  boloed nhs a10 copy  [08/01/14 22:17:09 MSW]  {350} CLEAR WITH A SUPP  [08/01/14 22:34:26 JAD]  SPOKE TO 28 AND ADV OF TRAFFIC  [08/01/14 22:41:44 JAD]  {301} CLEAR WITH SUPPLEMENT  [08/01/14 22:46:47 JAD]  {370} crime scene closed  [08/01/14 22:51:41 JAD]  {76} X17 TO HOSPITAL  [08/01/14 22:52:03 JAD]  {286} 286/355 clear...on foot 1400 glenn  [08/01/14 22:53:21 JAD]  {355} CLEAR WITH SUPP  [08/01/14 23:02:18 JAD]  ",08/01/2014 23:11:08,34.22972589,-77.93085555
08/01/2014 22:11:20,508 S 14TH ST,GLENN ST,CASTLE ST,2323178.5,176324.45,ALERT NOTIFICATION SHOTSPOTTER,A23       ,08/01/2014 22:11:20,NULL,08/01/2014 22:11:20,08/01/2014 22:11:25,A23   ,      ,CANC,"SHOTS FIRED AT 508 S 14TH  ST AT 21:47:04 08/01/2014: 2 ROUNDS; SHOTSPOTTER FLEX ID 19501. (34.229725891,-77.9308555502)  [08/01/14 21:48:10 JAD]  another x83 called in adv 2 shots...lots of people screaming...my x83 ellis,linda 200-7465  [08/01/14 21:48:27 AWA]  x83 thinks someone might of been shot....all she saw was women running from the corner  [08/01/14 21:48:52 AWA]  mny x83 does not want to x25 she was just driving through  [08/01/14 21:49:13 AWA]  {341} CALLED X83 BACK TO OBTAIN FURTHER..X83 COULD NOT PROVIDE ANY X14  [08/01/14 21:53:11 JAD]  {274} HAVE BLOOD OUT HERE GO AHEAD AND CONTACT HOSPITALS  [08/01/14 21:54:34 JAD]  silver bmw  dropped off patiient....at nhrmc  [08/01/14 21:55:54 MRS3]  daisy with special police getting more info...i`m on hold....she adv they were trying to catch up with veh  [08/01/14 21:56:22 MRS3]  {286} x28""  [08/01/14 21:57:12 JAD]  silver lexus   x28  cfb3708  left going towards downtown off of 17th st  [08/01/14 21:57:17 MRS3]  {286} wzp6152  CFB1213  [08/01/14 21:57:38 JAD]  X28 RETURNS TO 1026 S 12TH ST  [08/01/14 21:58:02 CSS]  X28 FROM HOSP POLICE COMES BACK TO   1026 S 12TH ST  [08/01/14 21:58:31 MRS3]  {370} NEED ID AND CID  [08/01/14 22:00:45 JAD]  {286} AMX8537  SC - JDD590  AAA2989  [08/01/14 22:02:12 JAD]  bolo`d on uncw    up506 copies  [08/01/14 22:02:37 MRS3]  bolo`d on wbpd  [08/01/14 22:02:57 SDB]  {341} APPROACHING S 12TH ADDRESS ON FOOT...  [08/01/14 22:03:10 JAD]  {76} BOLO FOR LEXUS ON LAW CHANNELS  [08/01/14 22:03:45 JAD]  ID AND CID ARE X17  [08/01/14 22:04:13 CSS]  {286} X28 NPM5835  BDW6596  [08/01/14 22:04:19 JAD]  ********ZACH WITH WECT AT 791-6681 REQ A 1021************  [08/01/14 22:06:13 PYG]  {341} HOUSE IS BLACKED OUT..NO LIGHTS..NO VEHS  [08/01/14 22:06:26 JAD]  PISL BOLO  [08/01/14 22:09:05 ECO]  ",08/01/2014 22:11:26,34.22972589,-77.93085555
08/02/2014 00:10:40,999 N 11TH ST/HALL ST, , ,2321698,182625,ALERT NOTIFICATION SHOTSPOTTER,353,08/02/2014 00:15:33,NULL,08/02/2014 00:15:33,08/02/2014 01:33:17,353,299,ASST,"SHOTS FIRED AT 525 N 15TH  ST AT 23:27:46 08/01/2014: 10 ROUNDS; SHOTSPOTTER FLEX ID 19502. (34.2472902238,-77.935284605) , Possibly located in the street, Possible multiple shooters  [08/01/14 23:29:14 JAD]  [08/02/14 00:12:37 JAD]  299 WILL BE PU FOR THE 1096A TRAFFIC  [08/02/14 00:16:40 JAD]  10 rounds all 40cal  [08/02/14 00:32:23 Unit:299]  ",08/02/2014 01:33:19,34.24729022,-77.93528461
08/04/2014 04:17:06,2916 MARKET ST,S 29TH ST,WAYNE DR,2330202,179984.22,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,CAN ,"SHOTS FIRED AT 2916 MARKET  ST AT 01:43:27 08/04/2014: 1 ROUND; SHOTSPOTTER FLEX ID 19549. (34.2391037782,-77.9077714224)  [08/04/14 04:18:00 PYG]  activation never popped up on shotspotter in the center nor did officers receive pop up activation......noticed activation by just happen to look in shotspotter.....there was a call ref to report of 1096 in this area around 0145hrs..shotspotter came in at 0143hrs...officers did check the area but did not find anything..  [08/04/14 04:20:56 PYG]  Shotspotter support was notified...they are working on it now.  [08/04/14 04:23:28 PYG]  ",08/04/2014 04:25:08,34.23910378,-77.90777142
08/05/2014 23:14:21,3100 HURST ST,N 30TH ST,EVANS ST,2330837,182964.47,ALERT NOTIFICATION SHOTSPOTTER,323,08/05/2014 23:14:40,08/05/2014 23:14:40,08/05/2014 23:15:40,08/05/2014 23:22:41,323,      ,ASST,"SHOTS FIRED AT 3100 HURST  ST AT 23:13:48 08/05/2014: 1 ROUND; SHOTSPOTTER FLEX ID 19593. (34.2482865688,-77.90571181)  [08/05/14 23:14:34 EEB]  {354} IN THE AREA  [08/05/14 23:15:44 LMR]  {207} X38 BOTH.. X4  [08/05/14 23:18:56 LMR]  {354} UTL  [08/05/14 23:22:38 LMR]  ",08/05/2014 23:22:43,34.24828657,-77.90571181
08/06/2014 00:01:09,1927 COLWELL AVE,S 19TH ST,S 19TH ST,2325722,175854.2,ALERT NOTIFICATION SHOTSPOTTER,362,08/06/2014 00:01:33,08/06/2014 00:01:33,08/06/2014 00:02:15,08/06/2014 01:25:49,362,362,REPT,"SHOTS FIRED AT 1927 COLWELL  AVE AT 00:00:29 08/06/2014: 8 ROUNDS; SHOTSPOTTER FLEX ID 19596. (34.2289115156,-77.9224216938)  [08/06/14 00:01:15 LDW]  2ND ALERT******SHOTS FIRED AT 1927 COLWELL  AVE AT 00:00:23 08/06/2014: 5 ROUNDS; SHOTSPOTTER FLEX ID 19595. (34.2290020176,-77.922228178)  [08/06/14 00:02:06 EEB]  {325} 19TH/WOOSTER.. OUT WITH MOPED  [08/06/14 00:02:48 LMR]  {325} ONE DETAINED  [08/06/14 00:03:12 LMR]  {362} HAVE CASING ... SEND ID  [08/06/14 00:05:03 LMR]  X27 - 22443308  [08/06/14 00:05:33 LMR]  {323} SHELL CASING IN FRONT OF 605 BUNTING  [08/06/14 00:07:43 LMR]  xx ncaware on subject  [08/06/14 00:08:14 LMR]  {325} MOPED L9NTEACB3D1043556 RED  [08/06/14 00:09:52 LMR]  *NO MATCH FOR VIN FOUND*    ************************************  *END OF MESSAGE*  [08/06/14 00:10:39 LMR]  {362} 1916 BUNTING WILL BE HIT BY ONE OF THE BULLETS  [08/06/14 00:21:34 LMR]  {362} GUILFORD NOT BUNTING...  [08/06/14 00:21:42 LMR]  362 Generated Additional Report # 2014-026902  [08/06/14 00:23:55 LMR]  {325} NEED ADD OCA FOR X60 SUBJECT  [08/06/14 00:24:09 LMR]  {371} NEED ID 19TH/WOOSTER  [08/06/14 00:36:05 LMR]  mCNEIL SUBJECT CIT FOR POSS SCHED iV UNDER 1/2 OZ  [08/06/14 00:46:45 Unit:325]  4.39 g sched 6 turned into evid.  clr report/cit  [08/06/14 01:07:36 Unit:325]  325 USED OCA ENDING IN 902**************  [08/06/14 01:13:01 LMR]  ",08/06/2014 01:25:49,34.22891152,-77.92242169
08/06/2014 00:02:50,1927 COLWELL AVE,S 19TH ST,S 19TH ST,2325722,175854.2,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,"SHOTS FIRED AT 1927 COLWELL  AVE AT 00:00:23 08/06/2014: 5 ROUNDS; SHOTSPOTTER FLEX ID 19595. (34.2290020176,-77.922228178)  [08/06/14 00:02:59 LDW]  2ND ALERT******SHOTS FIRED AT 1927 COLWELL  AVE AT 00:00:23 08/06/2014: 5 ROUNDS; SHOTSPOTTER FLEX ID 19595. (34.2290020176,-77.922228178)  [08/06/14 00:02:06 EEB]*******  [08/06/14 00:05:06 EEB]  ",08/06/2014 00:05:20,34.22900202,-77.92222818
08/06/2014 00:23:54,1927 COLWELL AVE,S 19TH ST,S 19TH ST,2325722,175854.2,ALERT NOTIFICATION SHOTSPOTTER,362,NULL,NULL,NULL,08/06/2014 00:23:54,362,362,REPT,Additional report numbers generated from event 2014-322228     [08/06/14 00:23:54 LMR]  ,08/06/2014 00:23:54,,
08/07/2014 22:55:15,906 S 15TH ST, , ,2323752.5,174611.95,ALERT NOTIFICATION SHOTSPOTTER,286,08/07/2014 22:56:06,08/07/2014 22:56:16,08/07/2014 22:59:54,08/07/2014 23:03:19,286,      ,ASST,"SHOTS FIRED AT 906 S 15TH  ST AT 22:54:01 08/07/2014: 2 ROUNDS; SHOTSPOTTER FLEX ID 19623. (34.2254016714,-77.9299444983)  [08/07/14 22:55:24 LSB]  LAT/LONG SHOWING ON DAWSON JUST EAST OF S 14TH ST  [08/07/14 22:56:59 LSB]  PER 330   APPEARS TO BE IN THE MIDDLE OF THE STREET EAST OF  14TH  [08/07/14 22:57:01 LMT]  {76} ADVISED BY  CITIZEN THEN FOUND  EVIDENCE   PYROTEC CLEAR ALL UNITS  [08/07/14 23:03:17 LMT]  ",08/07/2014 23:03:29,34.22540167,-77.9299445
08/09/2014 00:22:25,1036 S 10TH ST,WRIGHT ST,MEARES ST,2321862,173726.14,ALERT NOTIFICATION SHOTSPOTTER,285,08/09/2014 00:23:15,08/09/2014 00:23:15,08/09/2014 00:24:16,08/09/2014 00:28:47,285,      ,UTL ,"SHOTS FIRED AT 1036 S 10TH  ST AT 00:21:42 08/09/2014: 1 ROUND; SHOTSPOTTER FLEX ID 19647. (34.2225255832,-77.9354463561)  [08/09/14 00:22:32 LDW]  {285} UTL  [08/09/14 00:28:38 EEB2]  ",08/09/2014 00:28:51,34.22252558,-77.93544636
08/09/2014 00:22:44,1036 S 10TH ST,WRIGHT ST,MEARES ST,2321862,173726.14,ALERT NOTIFICATION SHOTSPOTTER,          ,08/09/2014 00:22:44,NULL,08/09/2014 00:22:44,NULL,      ,      ,DUP ,,08/09/2014 00:23:21,,
08/09/2014 02:46:40,1641 S 11TH ST,GREENFIELD ST,E LAKE SHORE DR,2322012.75,170777.5,ALERT NOTIFICATION SHOTSPOTTER,362,08/09/2014 02:47:03,08/09/2014 02:47:10,08/09/2014 02:47:29,08/09/2014 04:57:48,362,362,REPT,"SHOTS FIRED AT 1641 S 11TH  ST AT 02:45:35 08/09/2014: 3 ROUNDS; SHOTSPOTTER FLEX ID 19649. (34.215022611,-77.931703038) , Possibly mislocated, dispatch `near the area of` not precise address  [08/09/14 02:46:56 EEB]  {337} 17TH/WELLINGON  [08/09/14 02:47:38 ANL]  {337} IN THE AREA  [08/09/14 02:51:41 ANL]  {325} DIDNT SEE ANYTHING ON 11TH....SUBJS ADV IT POSS CAME FROM 12TH  [08/09/14 02:54:18 ANL]  {337} OUT ON 12TH  [08/09/14 02:54:47 ANL]  {303} X17 NHRM  [08/09/14 03:08:02 ANL]  {325} X27 7604676  [08/09/14 03:29:51 ANL]  {337} CLEAR WITH SUPP  [08/09/14 03:51:52 ANL]  {362} X17 TO NHRM  [08/09/14 03:52:27 ANL]  ",08/09/2014 04:57:49,34.21502261,-77.93170304
08/12/2014 15:49:40,917 S 4TH ST,DAWSON ST,WRIGHT ST,2319521.25,174019.17,ALERT NOTIFICATION SHOTSPOTTER,361,08/12/2014 15:49:59,08/12/2014 15:49:59,08/12/2014 15:51:58,08/12/2014 16:03:17,361,      ,ASST,"SHOTS FIRED AT 917 S 4TH  ST AT 15:49:02 08/12/2014: 1 ROUND; SHOTSPOTTER FLEX ID 19669. (34.2234284325,-77.9432455059)  [08/12/14 15:49:45 KRB8]  APPEARS TO BE COMING FROM MIDDLE OF THE STREET  [08/12/14 15:50:32 KRB8]  {101} SLOW UNITS...;POSS FIRE WORKS  [08/12/14 15:52:43 JBM]  {101} 911 S 4TH  [08/12/14 15:53:35 JBM]  ",08/12/2014 16:03:17,34.22342843,-77.94324551
08/12/2014 18:35:54,800 RANKIN ST,MCRAE ST,ANDERSON ST,2320443.25,180638.86,ALERT NOTIFICATION SHOTSPOTTER,253,08/12/2014 18:36:17,08/12/2014 18:36:49,08/12/2014 18:38:13,08/12/2014 18:56:30,253,      ,ASST,"muliple shots  [08/12/14 18:36:07 JBM]  SHOTS FIRED AT 809 RANKIN  ST AT 18:35:09 08/12/2014: 2 ROUNDS; SHOTSPOTTER FLEX ID 19671. (34.2419684941,-77.93924041) , Possibly located in the backyard  [08/12/14 18:36:33 EAC]  TONES BOLO OPS  [08/12/14 18:36:55 LNY]  on Rankin right between McRae and Anderson  [08/12/14 18:36:57 EAC]  approx 809 Rankin  [08/12/14 18:37:28 EAC]  per CAD map  [08/12/14 18:37:31 EAC]  {78} POSS REAR OF HOUSE...NEAR ALLY  [08/12/14 18:39:44 JBM]  {318} STEPPING OUT  [08/12/14 18:40:03 JBM]  {253} SAME  [08/12/14 18:40:07 JBM]  {253} 813 RANKIN...GOING BEHIND  [08/12/14 18:41:30 JBM]  checked the area of the backyard where shots were coming from  [08/12/14 18:56:12 Unit:318]  unable to locate and casings  [08/12/14 18:56:20 Unit:318]  ",08/12/2014 18:56:38,34.24196849,-77.93924041
08/12/2014 21:38:39,709 CHURCH ST,S 7TH ST,WILSON ST,2320575,176381.47,ALERT NOTIFICATION SHOTSPOTTER,353,08/12/2014 21:39:08,08/12/2014 21:39:08,08/12/2014 21:42:27,08/12/2014 21:59:47,353,      ,ASST,"SHOTS FIRED AT 709 CHURCH  ST AT 21:37:55 08/12/2014: 3 ROUNDS; SHOTSPOTTER FLEX ID 19672. (34.2299228562,-77.9399474062) , Possibly located in the street  [08/12/14 21:38:44 TBK]  Linked Events 2014-332913 (623) to 2014-332910 (620)  [08/12/14 21:41:04 LMT]  gave out x14 on east  [08/12/14 21:42:21 MRS3]  {274} getting out with 2 8th church  [08/12/14 21:43:04 LNY]  {353} waved down 300  block  [08/12/14 21:43:46 LNY]  {353}  male adv heard shots in area  [08/12/14 21:46:51 LNY]  ",08/12/2014 21:59:51,34.22992286,-77.93994741
08/12/2014 21:38:43,709 CHURCH ST,S 7TH ST,WILSON ST,2320575,176381.47,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,"SHOTS FIRED AT 709 CHURCH  ST AT 21:37:55 08/12/2014: 3 ROUNDS; SHOTSPOTTER FLEX ID 19672. (34.2299228562,-77.9399474062) , Possibly located in the street  [08/12/14 21:38:56 EOB]  ",08/12/2014 21:40:45,34.22992286,-77.93994741
08/13/2014 21:34:15,317 BARCLAY HILLS DR,GRASS LN,TIFFANY DR,2333371.75,182581.73,ALERT NOTIFICATION SHOTSPOTTER,309,08/13/2014 21:34:38,08/13/2014 21:34:55,08/13/2014 21:34:38,08/14/2014 01:04:29,331,331,REPT,"SHOTS FIRED AT 317 BARCLAY HILLS  DR AT 21:33:33 08/13/2014: 5 ROUNDS; SHOTSPOTTER FLEX ID 19675. (34.2465830418,-77.896771721) , Possibly located in front of building  [08/13/14 21:34:19 LDW]  SHOWS FRONT YARD OF THIS ADDRESS  [08/13/14 21:35:40 LSB]  accdientally arrived 309 when he calld it out  [08/13/14 21:37:12 MSW]  {309} arrival at this time  [08/13/14 21:38:12 MSW]  {331} subj shot left arm cons alert  [08/13/14 21:42:16 MSW]  {323} 308 barclay hilld  [08/13/14 21:42:37 MSW]  [EMS] prealert  [08/13/14 21:42:54 EMA]  [Medical Priority Info] PROBLEM: shot   # PATS: 1   AGE: Unknown Range   SEX: Male   CONSCIOUS: Yes   BREATHING: Yes   RESPONSE: Bravo  [08/13/14 21:43:19 LSB]  [Medical Priority Update] Medical Priority reconfigured event from  to 27-B-02G.   RESPONSE: Bravo  [08/13/14 21:43:19 LSB]  37828294  [08/13/14 21:43:30 MSW]  [EMS] {EMS31} 1017  [08/13/14 21:43:41 EMA]  {331} 1018 for ems  [08/13/14 21:44:07 MSW]  [EMS] {EMS31} COPY 1018  [08/13/14 21:44:24 EMA]  [EMS] {EMS31} ARRIVAL  [08/13/14 21:45:01 EMA]  [FIRE] PS3  [08/13/14 21:45:33 PFK]  {331} x22 fire per ems  [08/13/14 21:47:08 MSW]  {323} need id  [08/13/14 21:48:55 MSW]  [EMS] {EMS31} WE`RE OKAY  [08/13/14 21:49:05 EMA]  {331} gold caddy occ all3783....up and down the block  [08/13/14 21:50:05 MSW]  {331} notify cid as well  [08/13/14 21:52:40 MSW]  62 ADVISED BY X21 OF TRAFFIC, WILL HAVE CID X17 TO SCENE AND NHRMC  [08/13/14 21:56:43 LSB]  [EMS] {EMS31} 10-  [08/13/14 22:00:08 RNW]  [EMS] {EMS31} STATUS CHECK WERE OK  [08/13/14 22:00:25 RNW]  {303} unable to locate veh matching description  [08/13/14 22:04:15 MSW]  out at nhrmc  [08/13/14 22:07:12 Unit:29]  {323} abr2189  [08/13/14 22:24:15 MSW]  {331} fire non 1018  [08/13/14 22:24:46 MSW]  [FIRE] PS4  [08/13/14 22:25:57 PFK]  per 331 felony warrant obtained  [08/14/14 04:26:24 MSW]  ",08/14/2014 01:04:32,34.24658304,-77.89677172
08/13/2014 22:12:10,814 S 8TH ST,WOOSTER ST,DAWSON ST,2320961.75,174716.41,ALERT NOTIFICATION SHOTSPOTTER,288,08/13/2014 22:12:25,08/13/2014 22:12:25,08/13/2014 22:13:03,08/14/2014 00:53:09,325,325,RARR,"SHOTS FIRED AT 814 S 8TH  ST AT 22:11:10 08/13/2014: 7 ROUNDS; SHOTSPOTTER FLEX ID 19677. (34.2253395718,-77.9384739959) , Possibly located in the backyard  [08/13/14 22:12:16 LSB]  SHOWING IN BACKYARD OF RESIDENCE  [08/13/14 22:12:39 LSB]  {325} 1738629  resident at this location  [08/13/14 22:19:45 MSW]  {288} she casings in the back yard need id  [08/13/14 22:28:43 MSW]  ID ADVISED, STILL X6 ON BARCLAY HILLS TRAFFIC  [08/13/14 22:30:00 LSB]  {288} 1084 inside the residence  [08/13/14 22:33:17 MSW]  {325} 1072 x1  [08/13/14 22:44:49 MSW]  [325-TRANSPORT] {325} Beg Mileage: 586  [08/13/14 22:47:59 MSW]  {325} stanging by on transport  [08/13/14 22:48:30 MSW]  [325-TRANSPORT] {325} Beg Mileage: 586  [08/13/14 23:19:34 MSW]  [325-TRANSPORT] {325} End Mileage: 589  [08/13/14 23:27:23 MSW]  {325} released unsec bond  [08/14/14 00:52:49 MSW]  {325} charges on view felont poss sched 6 discharging firearm city limits  [08/14/14 00:53:07 MSW]  ",08/14/2014 00:53:11,34.22533957,-77.938474
08/14/2014 04:56:48,215 GORES ROW,ORANGE ST,ANN ST,2321748.5,177567.08,ALERT NOTIFICATION SHOTSPOTTER,323,08/14/2014 04:57:03,08/14/2014 04:57:06,08/14/2014 04:59:22,08/14/2014 05:12:12,323,      ,UTL ,"SHOTS FIRED AT 215 GORES  ROW AT 04:55:29 08/14/2014: 1 ROUND; SHOTSPOTTER FLEX ID 19680. (34.2331921729,-77.9354571552)  [08/14/14 04:56:55 LSB]  BEHIND THE HOUSE  [08/14/14 04:57:16 LSB]  {331} out at 10/dock 2 feamles runing from the shots fired  [08/14/14 04:59:43 MSW]  {331} feamle stated a large grown of 30+ on orange st  [08/14/14 05:01:30 MSW]  {331} females are on their way  [08/14/14 05:03:56 MSW]  Linked Events 2014-334833 (479) to 2014-334832 (478)  [08/14/14 05:04:39 MSW]  {331} 220 s 11th st window busted out of a veh  [08/14/14 05:10:33 MSW]  ",08/14/2014 05:12:21,34.23319217,-77.93545716
